App,ID,Author,Date,Rating,Helpful Count,Review,,,,,,
Youtube,790,Charles Sam-Ossai,15-Sep-20,2,94," The app is great but whenever I download a video and turn off my data then turn it back on, the app will be saying my downloads aren't available. It will also be saying I need a YouTube premium membership (to re-download the videos I downloaded for free). I renew my videos every 29 days but now the ...Full ReviewThe app is great but whenever I download a video and turn off my data then turn it back on, the app will be saying my downloads aren't available. It will also be saying I need a YouTube premium membership (to re-download the videos I downloaded for free). I renew my videos every 29 days but now the app is saying I must renew every two days, even videos I downloaded yesterday night aren't available right now the app says I must renew or have a YouTube premium membership.",,,,,,
Youtube,791,TG Trishali Ganguly,18-Sep-20,1,54," It shows a lot of ads, I understand the fact that we are watching the videos for free but still too many ads pop up like in a single video there are about 2 or 3 ads I hate it and some time it just stops to respond and it keeps on changing my recommendation a lot which is sometimes ok but it sometim...Full ReviewIt shows a lot of ads, I understand the fact that we are watching the videos for free but still too many ads pop up like in a single video there are about 2 or 3 ads I hate it and some time it just stops to respond and it keeps on changing my recommendation a lot which is sometimes ok but it sometimes annoying too.",,,,,,
Youtube,792,Piyush Ranjan,20-Sep-20,1,243," Hi team, I recently updated my phone's software version and since then all the videos on youtube has been locked at 480p. Even under the resolution tab it gives me only till 480p where as my phone supports 1440p. When I uninstall all the updates of youtube then the app seems to work fine. Phone : Hu...Full ReviewHi team, I recently updated my phone's software version and since then all the videos on youtube has been locked at 480p. Even under the resolution tab it gives me only till 480p where as my phone supports 1440p. When I uninstall all the updates of youtube then the app seems to work fine. Phone : Huawei mate 20 pro Model : Lyal29 Android : 10 YouTube version installed : 15.35.37 ( latest from play store)",,,,,,
Youtube,793,being ISHIKA,18-Sep-20,1,0, Please help me! I'm facing a very big problem i.e. I downloaded few videos and these days I'm unable to watch these videos while being Offline & to overcome this problem I also updated the app as well as my system many times but no result came. I request you all to fix this problem and help me�,,,,,,
Youtube,794,supersonicblue1027,17-Sep-20,4,64, It's a great app I love the app I use it all the time and never close it but ever since the last update the app just keeps randomly crashing and closing and it's not my phones fault because all my other apps don't do that so whatever you guys did it's causing the app to continually crash at random a...Full ReviewIt's a great app I love the app I use it all the time and never close it but ever since the last update the app just keeps randomly crashing and closing and it's not my phones fault because all my other apps don't do that so whatever you guys did it's causing the app to continually crash at random and close so could you please fix that problem for me thank you.,,,,,,
Youtube,795,Chandrashekar R,18-Sep-20,2,87," Unexpected issues for the past two months. I thought the delay in loading video links in app window was due to my internet connectivity, but it's not true. Though net connection is stable & maintains good speed, YouTube mobile app terribly fail to load. Also has frequent disconnection issues with Ch...Full ReviewUnexpected issues for the past two months. I thought the delay in loading video links in app window was due to my internet connectivity, but it's not true. Though net connection is stable & maintains good speed, YouTube mobile app terribly fail to load. Also has frequent disconnection issues with Chromecast. Horrible!",,,,,,
Youtube,796,GiddyGardevoir,22-Sep-20,3,4, If you have the YouTube app I advise you to not get YouTube premium. the only way to listen to music in the background and have it playing while you're doing something is to get that. It is a pain in the butt to try to listen to some music with your Bluetooth earbud and try to have the music in the ...Full ReviewIf you have the YouTube app I advise you to not get YouTube premium. the only way to listen to music in the background and have it playing while you're doing something is to get that. It is a pain in the butt to try to listen to some music with your Bluetooth earbud and try to have the music in the background when you are charged $30 or more a month just to have it in the background. If you can I suggest downloading YouTube Vanced. It allows you to listen to things in the background for free.,,,,,,
Youtube,797,Courtney Lam,22-Sep-20,1,0," All the ads have really destroyed my user experience. I get the need for ads but the amount now is just ridiculous. 2 pre-roll ads, post roll ad, and if its a long video multiple ads in between? Might as well not watch any videos at all at this rate.",,,,,,
Youtube,798,Joe Mama,23-Sep-20,4,0," It could be better. The algorithms are still weak. I continue to get tasteless ads from garbage conservative ""sources"" like The Daily Wire and the like even though, I always request to close ad's like this. It's like they dont even care. How American... :'(",,,,,,
Youtube,799,Kartik Patgar,25-Sep-20,3,0, It eats lots of internet'..... If I have watched 70% ...it loads up to 100% When I rewind the video example 40 % it will start loading again.. It takes internet again Once the video has loaded completely and if we started watching the video again from starting it should not take internet again...,,,,,,
Youtube,800,sheetal singhal,26-Sep-20,3,1, It is really good!but there is an issue that whenever there is an update the youtube stops working!you have to uninstall all updates and re-download them again.please fix it.ill give 5 stars if that's fixed.,,,,,,
Youtube,801,music lovers,27-Sep-20,5,1, I love YOUTUBE but there is a problem. When i want to fix some thing i search the problem on the app but almost half of videos are fake.so if you can try to remove fake videos as much as you can. But the app is great,,,,,,
Youtube,802,dawn beckner,27-Sep-20,2,0, To many ads anymore. A 10 min video you will see about 5 ads/commercials. Don't even enjoy watching YouTube anymore. I understand that's how they make money but damn. If I wanna see all those ads I'll go sign into Facebook or watch cable.,,,,,,
Youtube,803,Danu Ali,26-Sep-20,5,2," Loved it, just one thing that disappoints is the video that I want to watch shows the correct poster but when I opened it , it show something else not related to what I searched please fix this problem",,,,,,
Youtube,804,David Lott,27-Sep-20,1,0, if it wasn't for all the ads Iwould have rated much higher a four or five but the adds have become so invasive at the start of the video when they come on I just turn the video off and go to something else you are running people away with all the ads,,,,,,
Youtube,805,PRITAM KUMAR SWAIN,25-Sep-20,1,5, Youtube disappointed me. I have purchased a YouTube movie Table no 21(hindi) SD RENT. I have used my debit card for payment ₹25/-. Same deducted from my account but error showing after transaction. After some time when I returned to you tube page the same movie asked me for payment again. I went for...Full ReviewYoutube disappointed me. I have purchased a YouTube movie Table no 21(hindi) SD RENT. I have used my debit card for payment ₹25/-. Same deducted from my account but error showing after transaction. After some time when I returned to you tube page the same movie asked me for payment again. I went for complain but there was no complain option. Only feedback option was there. In this way youtube is not responsible. There should a refund option if viewers unable to watch the mo,,,,,,
Youtube,806,Josie Broughton,24-Sep-20,2,2," It was my favourite app but now I can barely watch it, I can't even get through a full video without it freezing and buffering I have to close the app down and go back to the video I was watching I just want to watch a video all the way through and enjoy the app like I used to, please fix it",,,,,,
Youtube,807,Nicholas Wilson,25-Sep-20,1,1, If you're looking for a mechanism to watch commercials because your TV of cable is out then this is exactly the app for you. Non stop commercials with a little bit of content in between.,,,,,,
Youtube,808,Shambhavi Mathur,24-Sep-20,1,0," Whenever I try to open the app it shows new update available, kindly update, but after that when I click the update button in playstore, it downloads 100% but after that it shows an error occurred and I'm back to square one even after updating it many times it still doesn't work.",,,,,,
Youtube,809,Oluwafunmilayo Osewa,27-Sep-20,1,0," D issue of advert on YouTube is so annoying especially with this watch company Smith. I know u make money from d advert but then something should really be done. There should be space between advert, there are some advert that comes on every minute & I just think is not just right & there should be ...Full ReviewD issue of advert on YouTube is so annoying especially with this watch company Smith. I know u make money from d advert but then something should really be done. There should be space between advert, there are some advert that comes on every minute & I just think is not just right & there should be d chance of skipping every advert because some advert are just annoying. I wish I'm not just wasting time writing all this, I wish something would really be done. Thank u",,,,,,
Youtube,810,Satheesh V,23-Sep-20,1,5," Very bad experience! Now a days, the app became very slow. Loading time very high, even times times no videos shows up other than a white blank page🤦. I have good reasonable network around 35-40mbps, but I face the above issues. I would have provided 0 rating, unfortunately there is no such optio",,,,,,
Youtube,811,Nichole Delany,27-Sep-20,2,0, The adds have gotten out of control. I loved YouTube but now it 2 unskipable adds in a row and many on those in one video. I thought YouTube carded about the experience. Clearly not as much as they care about money.,,,,,,
Youtube,812,Manoj Moolchandani,25-Sep-20,2,1," The recent update still showing lags and bugs. Loading time is infinite. The last update also had the same problem and new update didn't solved much, for some time i solved but now again' a problem.",,,,,,
Youtube,813,James Fonda,14-Sep-20,1,9," Disgusting amount of political ads are being forced. And there is no way to prevent them it seems. Most of it is false and hateful ads from trump but there shouldn't be any from biden or any other politician either. Now it autoplays videos while you look through subscription box and browse videos, t...Full ReviewDisgusting amount of political ads are being forced. And there is no way to prevent them it seems. Most of it is false and hateful ads from trump but there shouldn't be any from biden or any other politician either. Now it autoplays videos while you look through subscription box and browse videos, this just wastes data, time and distracts from quickly looking through a feed. Not to mention it will snap to the top so it can play a video fully showing it. Just stop adding features, it was good",,,,,,
Youtube,814,M&M bros,24-Sep-20,2,0," This app was awesome long ago, but now it's horrible,well I mean it's still kinda cool, but it now has the friggin FTC and COPPA rules with the ""made for kids"" thing (YouTube kids exists for a reason) ,and the new comments section location, please fix all of this!!!!!???",,,,,,
Youtube,815,JohnBrown'sahero,12-Sep-20,1,7," terrible ads that run flawlessly, but the video constantly has to buffer. The algorithm can't tell the difference between endorsement of an Idea and being critical of one. Total censorship against the far left just trying to get information out, but far right wing conspiracy theories and calls for m...Full Reviewterrible ads that run flawlessly, but the video constantly has to buffer. The algorithm can't tell the difference between endorsement of an Idea and being critical of one. Total censorship against the far left just trying to get information out, but far right wing conspiracy theories and calls for murder, genocide, suspension of civil rights, bigoted lies about coronavirus, blm, the environment and feminism. Youtube might as well be fascist fox news false flag propaganda.",,,,,,
Youtube,816,Lil Krisha,20-Sep-20,3,14," Every time I want to comment something it always says that the comments are unavailable and there is tooo many ads like I got 3ads just to watch a 5min video, this is not good it's getting worse and worst day by day I hope that there will be a changtto this app and I hope that we will get a chance t...Full ReviewEvery time I want to comment something it always says that the comments are unavailable and there is tooo many ads like I got 3ads just to watch a 5min video, this is not good it's getting worse and worst day by day I hope that there will be a changtto this app and I hope that we will get a chance to communicate with our fellow youtubers! Also sometimes I get these random Notifications from YouTube like idk some next up YouTuber has done a yt vid but again I don't watch so pls fix these ASAP!!!",,,,,,
Youtube,817,Matthew Brakefield,6-Sep-20,1,127," They're not very good at getting rid of false videos or live streams. Plus the videos have been getting pretty laggy lately. Theres no way to report channels like lit mobile who is false advertising a product, I bought one of there products and I find out a month later it was a scam. I thought it wa...Full ReviewThey're not very good at getting rid of false videos or live streams. Plus the videos have been getting pretty laggy lately. Theres no way to report channels like lit mobile who is false advertising a product, I bought one of there products and I find out a month later it was a scam. I thought it was due to the pandemic that things were slow so I gave them the benefit of the doubt. To make matters worse the app still freezes, and it has been doing it even more since the last update.",,,,,,
Youtube,818,Marissa Sanborn,22-Sep-20,1,4," Not Worth It Anymore. Seriously. On Top Of Your App, And The Censorship, Even Your Play Store Reviews Are Faked! And Thats Looking Past All Of The Ads, REGARDLESS OF HAVING A PREMIUM MEMBERSHIP. Or The Delay Issues. Not To Mention, The Reversal of Quality (Selecting 1080p Does Nothing.) I Could Go O...Full ReviewNot Worth It Anymore. Seriously. On Top Of Your App, And The Censorship, Even Your Play Store Reviews Are Faked! And Thats Looking Past All Of The Ads, REGARDLESS OF HAVING A PREMIUM MEMBERSHIP. Or The Delay Issues. Not To Mention, The Reversal of Quality (Selecting 1080p Does Nothing.) I Could Go On, You Were Good Once Youtube/Google. What Happened?!",,,,,,
Youtube,819,Bubshifi,15-Sep-20,1,6," What's going on with adtube? Every few seconds the 5 second ad warning keeps popping up! Google are killing what used to be a great app with all these ads. Youtube never used to be like this but I suppose when a company gets richer the greed patrol steps in and starts to ruin what was one of the bes...Full ReviewWhat's going on with adtube? Every few seconds the 5 second ad warning keeps popping up! Google are killing what used to be a great app with all these ads. Youtube never used to be like this but I suppose when a company gets richer the greed patrol steps in and starts to ruin what was one of the best apps around because all they think about is mo money, mo money, mo money!!",,,,,,
Youtube,820,CactusGaming YT,9-Sep-20,4,14," I really like it, don't get me wrong, but the double un-skippable ADs? Not so much. And people are out here complaining about ""UnSKippaBlE adS!!!!!"" While they're the same length as normal ads, oh, and also, stop demonitizing youtubers for nothing please!",,,,,,
Youtube,821,Demosades Ajehmocet,27-Sep-20,2,1," So... Now the player stretches for ads to cover more of your screen and even fill what's left with huge buttons to download and/or buy... And the skip button is tinier than ever. Great job I guess. Edit: So, now it got worse, unbelievable!",,,,,,
Youtube,822,Samrat Piya,3-Sep-20,3,47, Recently it's not opening....other apps are opening and working fluently but this app only particularly is not opening....it keeps on saying no internet.....10 out of 8 times it keeps on saying no internet....only once in a while it works....let's say sometimes in whole day after trying so many time...Full ReviewRecently it's not opening....other apps are opening and working fluently but this app only particularly is not opening....it keeps on saying no internet.....10 out of 8 times it keeps on saying no internet....only once in a while it works....let's say sometimes in whole day after trying so many times only 4-5 times......so please fix this,,,,,,
Youtube,823,Otis Young,3-Sep-20,5,79," The only sad news I have this app is that, the previous one gave top time when I needed to watch videos or to download it's load very slowly and burn all my data very fast. Therefore", you guys have to work very hard in order to improve the performance of your application. Thanks.,,,,,
Youtube,824,Patricia Mclaren,3-Sep-20,3,35, I new to technology in general. This app great when available but appears subject is available on whim and when available it is very expensive. Cell C or You Tube not client friendly but out to have client for every cent that they can bleed from client. A great app but costs outrageous. Thanks.,,,,,,
Youtube,825,Jackie G.,6-Sep-20,5,74," I LOVE IT it it let's you see movies,videos and let's you listen to music like it is op you tube has a lot of fun things and did I mention that in you tube if you can't find something then you can get serch it up you tube is fun and easy to use ,but there are lots of boring ads and I HATE ADS so if ...Full ReviewI LOVE IT it it let's you see movies,videos and let's you listen to music like it is op you tube has a lot of fun things and did I mention that in you tube if you can't find something then you can get serch it up you tube is fun and easy to use ,but there are lots of boring ads and I HATE ADS so if you hate ads then this app not right for you",,,,,,
Youtube,826,"Miss, Tea",4-Sep-20,3,48," I have a bug is that you can't get in untill you uninstall it and update it and every single time you get off of youtube it won't let you in, after like 20 trys it get annoying , I've tried everything and nothing will work except that , trust me I love youtube but it gets annoying with my bug",,,,,,
Youtube,827,Army & Sixth Gun Sone & Miracle,8-Sep-20,1,4," Why am I unable (all of a sudden) to remove vids that have been deleted or became private off of my liked videos list? I was able to do it, but now this stupid update will not allow me too. It says ""Request contains invalid argument"". Now what in the world does that supposed to mean? GOOGLE EXPLAIN ...Full ReviewWhy am I unable (all of a sudden) to remove vids that have been deleted or became private off of my liked videos list? I was able to do it, but now this stupid update will not allow me too. It says ""Request contains invalid argument"". Now what in the world does that supposed to mean? GOOGLE EXPLAIN YOURSELF!!!",,,,,,
Youtube,828,Unheard Shayari,5-Sep-20,3,6, I'm very happy vd this app.. But i would like if the app provides us the real content dt we want.. i.e. about sewing machine thn it sometimes shows other content.. I have no problem of ads bcz of premium.. And nowadays due to network errors utube doesn't work properly.. Pls see these reviews and mak...Full ReviewI'm very happy vd this app.. But i would like if the app provides us the real content dt we want.. i.e. about sewing machine thn it sometimes shows other content.. I have no problem of ads bcz of premium.. And nowadays due to network errors utube doesn't work properly.. Pls see these reviews and make changes. Regards. Sneha,,,,,,
Youtube,829,Craziest One AK,8-Sep-20,3,63," YOUTUBEEEEEEE....... A really useful application where you can can find the wordwide information with some unuseless contacts too. But basically, a good application But damn 🤯 advertisementsssss...... It's the only reason why I rated three stars. If you want to play a video of five minutes also the...Full ReviewYOUTUBEEEEEEE....... A really useful application where you can can find the wordwide information with some unuseless contacts too. But basically, a good application But damn 🤯 advertisementsssss...... It's the only reason why I rated three stars. If you want to play a video of five minutes also then also it would definitely show almost two advertisementssss.. RESOLVE THIS PROBLEM AS FREQUENT AS POSS",,,,,,
Youtube,830,LB Creations,11-Sep-20,3,48," There is no new update movies,not only new movies....some old movies also not available...but YouTube is superb, and it very useful and helpful for us like in education, animation classes, cooking, any doubt on software...but so many movies not available for entertainment...so please update the movi...Full ReviewThere is no new update movies,not only new movies....some old movies also not available...but YouTube is superb, and it very useful and helpful for us like in education, animation classes, cooking, any doubt on software...but so many movies not available for entertainment...so please update the movies, atleast 2019, 2018 or 2015 also.......so many movies are not available for entertainment..so please update that one...this not complent just request. Thank you..",,,,,,
Youtube,831,Connor Downs,14-Sep-20,2,6," Good, although there is a bug within the picture-in-picture feature on my Galaxy S20. It has all sorts of issues where it won't display correctly, won't let me close the picture in picture, won't let me go back to the video from picture in picture, wont let me directly open the YouTube app etc.",,,,,,
Youtube,832,Isaque Henrique,13-Sep-20,3,6," I can't watch a video without a goddamn ad, i mean, every single video has an ad, i know, i know, YouTube's Creators needs to monetize their videos, but it annoying me. And another thing, my Galaxy A10s cannot support 1080p, and again, i know, Galaxy A10s is obsolete to suport videos with 1080p, but...Full ReviewI can't watch a video without a goddamn ad, i mean, every single video has an ad, i know, i know, YouTube's Creators needs to monetize their videos, but it annoying me. And another thing, my Galaxy A10s cannot support 1080p, and again, i know, Galaxy A10s is obsolete to suport videos with 1080p, but, Galaxy A10s has his potentional. That is all i have say.",,,,,,
Youtube,833,Edward Nicholas,12-Sep-20,2,0," Something must have happened because in the past few weeks I keep finding videos buffering part way through and the rest of the video won't load at all unless I close down YouTube, wait a few minutes and open up YouTube to find the video again.",,,,,,
Youtube,834,Jennifer Brandt,9-Sep-20,3,3," For some reason the video wont get rid of the pause, next, and previous buttons that show up when you tap the screen? They don't do anything they're just in the way and i can't get rid of them. It happens for every single video i watch no matter what and it's been happening for at least a week.",,,,,,
Youtube,835,MOHAMED ISHAK,10-Sep-20,1,1, Video play quality cannot be set to our preference. It plays on lower quality always. If I try to set it's not taking effect. Also at times it keeps buffering and the video doesn't play at all. Had to exit and play again. Please fix it.,,,,,,
Youtube,836,aa aa,15-Sep-20,4,0, There's a problem where when I try to whatch a video the screen just goes black or green and it's only the audio or the video will frezze and it'll just be the audio. My phone has never done this before and I don't know why it's doing it.,,,,,,
Youtube,837,Sim Theara,12-Sep-20,3,6," Hey youtube, I give you 3 stars because of everytime I play video without free of internet but why I need to spend time waiting and seeing the ads on every video. And 1 video with 5 minute I got ads interupt 2 to 3 times. I will be okay to see the ads if I can play it and use it without internet cha...Full ReviewHey youtube, I give you 3 stars because of everytime I play video without free of internet but why I need to spend time waiting and seeing the ads on every video. And 1 video with 5 minute I got ads interupt 2 to 3 times. I will be okay to see the ads if I can play it and use it without internet charge. Thank you...",,,,,,
Youtube,838,Anthony Tueffel,13-Sep-20,1,284, Your ads have become overly obnoxious. I watch a 3 minute video and then a 5 minute ad. Your service more ad than video at this point. Every 3 or so minutes I have to stop what I'm doing otherwise I'm listen to the same ads over and over again. Your service is absolutely the worst.,,,,,,
Youtube,839,sree for true beauty,18-Sep-20,1,3, I will give five star for this app but after the last updation it was not working properly it was cutting simply the subscription rate after the new updation I made more subscribers but the app was cutting it now I reached my subscription account very low so that's why I give 1 star for this app why...Full ReviewI will give five star for this app but after the last updation it was not working properly it was cutting simply the subscription rate after the new updation I made more subscribers but the app was cutting it now I reached my subscription account very low so that's why I give 1 star for this app why you too was doing this I don't know please give a reply,,,,,,
Youtube,840,"aestheticlxmon",28-Sep-20,2,0," Youtube is a great app but...the amount of adds!I almost cracked my phone when i found out there was a 30 SECOND LONG ADD!!I get this add way to many times.its also quite innapropiate ngl- Please fix this.This has been so stupid!If you do an update on it,PLEASE MAKE 5 SECOND LONG ADDS NOT 30 OR 20!",,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
